count,date,title,description,org_link,link
576,2024-08-13 10:56:00,"삼성디스플레이, 패널혁신 선도…XR기기서 AI 진가 발휘","멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은&quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",https://www.nspna.com/news/?mode=view&newsid=712815,https://www.nspna.com/news/?mode=view&newsid=712815
577,2024-08-13 10:56:00,"&quot;AI원어민과 자유 회화&quot;…웅진씽크빅, '링고시티' 출시",원만호 웅진씽크빅 DX사업본부장은 &quot;메타버스 공간의 <b>인공지능</b> 캐릭터와 자유롭게 음성으로 대화하는 제품으로 특히 영어 학습에 거부감이 있는 학생들이 쉽게 접근할 수 있도록 개발됐다&quot;며 &quot;게임하듯 즐기다 보면 나도... ,https://www.insightkorea.co.kr/news/articleView.html?idxno=207267,https://www.insightkorea.co.kr/news/articleView.html?idxno=207267
578,2024-08-13 10:56:00,"DB생명, 헬스케어 플랫폼 '디에이블'과 업무제휴","디에이블은 개인의 건강 증진을 위한 '<b>인공지능</b>(AI) 건강 리포트 및 생활습관 케어 콘텐츠'를 제공하는 기업으로 난임, 임신, 아동 비만 예방 등의 분야에서 솔루션을 제공하고 있다. 이번 협력으로 DB생명은 고객... ",http://www.goodkyung.com/news/articleView.html?idxno=244296,http://www.goodkyung.com/news/articleView.html?idxno=244296
579,2024-08-13 10:55:00,"`아이폰` 출시 전 틈새 노린다…구글, AI 내세운 `픽셀폰` 13일 출격","구글의 <b>인공지능</b>(AI) 기술이 접목된 단말로, AI폰 경쟁이 더욱 치열해질 것이라는 전망이 나온다. 외신에 따르면, 구글은 13일 마운틴뷰 본사에서 연례 신제품 공개 행사인 '메이드 바이 구글 2024' 행사를 열고 최신... ",https://www.dt.co.kr/contents.html?article_no=2024081302109931029004&ref=naver,https://n.news.naver.com/mnews/article/029/0002894871?sid=105
580,2024-08-13 10:54:00,"웅진씽크빅, 메타버스에 생성형 AI 더한 '링고시티' 10월 중 오픈",원만호 웅진씽크빅 DX사업본부장은 &quot;메타버스 공간의 <b>인공지능</b> 캐릭터와 자유롭게 음성으로 대화하는 제품으로 특히 영어 학습에 거부감이 있는 학생들이 쉽게 접근할 수 있도록 개발되었다&quot;며 &quot;게임하듯 즐기다 보면... ,http://www.consumernews.co.kr/news/articleView.html?idxno=712425,http://www.consumernews.co.kr/news/articleView.html?idxno=712425
581,2024-08-13 10:54:00,"알피바이오, 생성형 AI 활용해 MZ세대 공략 나섰다",일경험 사업 ESG팀의 AI기술을 활용한 웹툰 숏폼 ⓒAP신문(AP뉴스)  대웅제약과 미국 알피쉐러 합작회사인 알피바이오가 MZ세대 지원 국책사업인 '일경험 청년' 협업을 통해 생성형 <b>인공지능</b>(AI) 기술을 적용한 기업 홍보... ,https://www.apnews.kr/news/articleView.html?idxno=3023177,https://www.apnews.kr/news/articleView.html?idxno=3023177
582,2024-08-13 10:54:00,"코어라인소프트, 폐색전증 진단 SW '에이뷰피이' 의료기기 허가 획득",코어라인소프트가 최근 <b>인공지능</b>(AI) 솔루션 '에이뷰 피이(AVIEW PE)'에 대한 의료기기 제조인증(시판 전 허가)을 획득했다고 13일 밝혔다. 에이뷰 피이는 폐색전증을 자동으로 검출하고 진단을 보조하는 소프트웨어다.... ,https://www.etnews.com/20240813000098,https://n.news.naver.com/mnews/article/030/0003231229?sid=102
583,2024-08-13 10:54:00,"남양주도시공사, ‘도전! 청렴 골든벨’ 퀴즈대회 우수직원 시상","한편 공사는 ▲AI(<b>인공지능</b>)을 활용한 청렴 시리즈 웹툰 ▲갑질, 성희롱 예방 카드뉴스 제작 ▲청렴 해피콜 ▲청렴 신문고 등 청렴한 조직 문화를 만드는 데 다양한 노력을 기울이고 있다. [ 경기신문 = 신소형 기자 ]... ",https://www.kgnews.co.kr/news/article.html?no=805403,https://www.kgnews.co.kr/news/article.html?no=805403
584,2024-08-13 10:54:00,AI로 상업용 부동산 시장 예측···하나은행 '하나 AI CRP' 개발,하나은행은 <b>인공지능</b>(AI)을 기반으로 한 상업용 부동산 시장예측 모델인 '하나AI CRP(Commercial Real estate market Prediction)' 서비스를 개발했다고 13일 밝혔다. 하나AI CRP 서비스는 꾸준히 증가하고 있는 상업용 부동산 투자... ,http://www.4th.kr/news/articleView.html?idxno=2067664,http://www.4th.kr/news/articleView.html?idxno=2067664
585,2024-08-13 10:54:00,&quot;AI 말벗이 취약층 지킨다&quot; 이천시 안심콜 서비스,경기 이천시가 <b>인공지능</b>을 기반으로 한 스마트 돌봄 서비스인 네이버 클로바 ‘케어콜’을 이용해 돌봄이 필요한 취약계층 100세대에게 ‘안심콜 서비스’를 시작했다고 13일 밝혔다. 안심콜 서비스는 <b>인공지능</b>(AI) 기술을... ,https://www.newsis.com/view/NISX20240813_0002848073,https://n.news.naver.com/mnews/article/003/0012725642?sid=102
586,2024-08-13 10:54:00,"샌즈랩-로그프레소, AI 기반 XDR 개발 맞손",<b>인공지능</b>(AI) 기반 사이버 위협 인텔리전스(CTI) 전문기업 샌즈랩이 클라우드 SIEM 전문기업 로그프레소와 '<b>인공지능</b> 기반 차세대 XDR(Extended Detection and Response) 개발을 위한 업무 협약(MOU)'을 체결했다고 13일 밝혔다.... ,https://www.widedaily.com/news/articleView.html?idxno=242348,https://www.widedaily.com/news/articleView.html?idxno=242348
587,2024-08-13 10:54:00,"&quot;미션 성공시 가전 획득&quot;…LG전자, 서바이벌 리얼리티쇼 선보여",LG전자가 LG <b>인공지능</b>(AI)가전의 차별화된 고객경험과 편리함을 알리는 서바이벌 리얼리티쇼를 직접 제작해 아마존 산하의 글로벌 온라인동영상서비스(OTT)인 프라임 비디오에서 선보인다고 13일 밝혔다.LG전자는... ,http://www.sentv.co.kr/news/view/693084,http://www.sentv.co.kr/news/view/693084
588,2024-08-13 10:53:00,"넥스원소프트, 한국소비자원 'AI 비정형 가명처리 솔루션' 공급",넥스원소프트(대표 최덕훈)는 한국소비자원의 ‘<b>지능</b>형 위해정보 통합처리 플랫폼 구축 사업’에 <b>인공지능</b>(AI) 기반 비정형 데이터 가명처리 솔루션 ‘이노버 디아이디(Innover De-ID)’를 공급했다고 13일 밝혔다. 최근... ,http://www.inews24.com/view/1752490,https://n.news.naver.com/mnews/article/031/0000861533?sid=105
589,2024-08-13 10:52:00,"독립 영웅의 후예 27명, 대한민국 국민 되다",있는 <b>인공지능</b> 분야에서 나라에 많은 기여를 할 수 있도록 노력하겠다&quot;고 밝혔다. 법무부는 &quot;앞으로도 독립유공자 후손을 지속 발굴하고 국적을 부여하는 등 독립유공자 후손이 합당한 예우와 지원을 받을 수 있도록... ,https://www.redian.org/news/articleView.html?idxno=250846,https://www.redian.org/news/articleView.html?idxno=250846
590,2024-08-13 10:52:00,"충남교육청, 우즈베키스탄과 글로벌 교육협력 강화 [충남에듀있슈]",연수 프로그램은 충남교육청의 우수한 <b>인공지능</b> 교육 프로그램을 공유하는 데 중점을 두고 우즈베키스탄의 요청에 따라 △충남형 미래교육 통합플랫폼 '마주온'을 활용한 디지털 교육 △블록코딩과 텍스트코딩을... ,https://www.kukinews.com/article/view/kuk202408130052,https://www.kukinews.com/article/view/kuk202408130052
591,2024-08-13 10:52:00,"코스콤, '코리아 핀테크 위크 2024'에서 금융업계 AI 도입 향방 제시",열고 <b>인공지능</b>(AI) 서비스 도입 및 발전 방향을 공유할 예정이라고 13일 밝혔다. 코스콤 홍보관에서는 금융 클라우드를 기반으로 제공되는 데이터 플랫폼 및 AI 기반 콜·상담 시스템 등 디지털 전환 서비스를 소개하고... ,https://www.getnews.co.kr/news/articleView.html?idxno=688167,https://www.getnews.co.kr/news/articleView.html?idxno=688167
592,2024-08-13 10:52:00,"식약처, 7월 의약품 22・의료기기 102 등 126개 의료제품 허가",또한 의료기기로는 <b>인공지능</b> 알고리즘을 기반으로 폐혈관 조영 영상에서 폐색전 영역과 폐색전증 유무를 검출해 의사의 진단 결정을 보조하는 국내 첫 번째 소프트웨어(2등급 의료영상 검출·진단보조 소프트웨어)인... ,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=298026,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=298026
593,2024-08-13 10:52:00,LH 임대주택 유지보수 서비스도 스마트화...메타버스·AI 활용,"한국토지주택공사(LH)는 메타버스, <b>인공지능</b>(AI) 등 미래 기술을 활용해 임대주택 유지보수 서비스를 고도화한다고 13일 밝혔다. 이는 해마다 늘어나는 임대주택 관리물량에 대응하고, 시설 노후화로 급증하는 유지보수... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=281880,https://www.pinpointnews.co.kr/news/articleView.html?idxno=281880
594,2024-08-13 10:52:00,"충남대병원 정재욱 교수, 글로벌 의사과학자 양성 사업 선정",정재욱 교수는 이러한 폐암 오가노이드 연구의 근본적인 문제점을 해결하기 위해 ‘오가노이드의 3차원 이미지’와 ‘멀티 오믹스 빅데이터’를 <b>인공지능</b>으로 분석해 실시간으로 폐암 오가노이드의 특성 및 상태를... ,http://news.tf.co.kr/read/national/2124425.htm,https://n.news.naver.com/mnews/article/629/0000312718?sid=102
595,2024-08-13 10:52:00,"하나은행, AI 부동산 예측모델 개발…KAIST와 산학협력",하나은행(행장 이승열)은 <b>인공지능</b>(AI) 기반 상업용 부동산 시장예측 모델 '하나 AI CRP'를 개발했다고 13일 밝혔다. 한국과학기술원(KAIST)과 공동 개발했다. 국내 자산배분 및 예측모형 개발 분야의 권위자인 KAIST 김우창... ,https://www.etnews.com/20240813000097,https://n.news.naver.com/mnews/article/030/0003231228?sid=101
596,2024-08-13 10:52:00,"LG전자, 'AI 가전의 편리함' 알리는 서바이벌 리얼리티쇼 선보인다",LG전자가 <b>인공지능</b>(AI) 가전의 차별화된 고객 경험과 편리함을 알리는 서바이벌 리얼리티쇼를 직접 제작해 아마존 산하 글로벌 온라인동영상서비스(OTT) 프라임 비디오에서 선보인다. LG전자는 지난 12일(현지시각)... ,https://www.insightkorea.co.kr/news/articleView.html?idxno=207263,https://www.insightkorea.co.kr/news/articleView.html?idxno=207263
597,2024-08-13 10:52:00,깜짝 실적도 속수무책… AI ‘버블론’ 진실은 [스페셜리포트],“분기당 120억달러(약 17조원)에 달하는 AI(<b>인공지능</b>) 투자가 언제부터 성과를 낼 수 있나.” 지난 7월 23일 구글 2분기 실적 콘퍼런스콜. 투자자와 증권사 애널리스트들은 순다르 피차이 구글 최고경영자(CEO)에게 날... ,https://www.mk.co.kr/article/11091560,https://n.news.naver.com/mnews/article/024/0000090938?sid=101
598,2024-08-13 10:52:00,"美 증시, 기술주 반등·중동 분쟁에 혼조 마감...엔비디아 4.1%↑","실적 발표를 앞둔 엔비디아는 <b>인공지능</b>(AI) 칩 블랙웰을 향한 긍정적인 전망이 이어지면서 상승 전환했다. 12일(현지시간) 기준으로 뉴욕증권거래소(NYSE)의 주요 지수를 살펴보면, 다우존스30산업평균지수는 이전... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=707432,http://www.hansbiz.co.kr/news/articleView.html?idxno=707432
599,2024-08-13 10:52:00,&quot;기업용 SSD 가격 80% 인상&quot;…AI 서버 급증 특수 누린다,<b>인공지능</b>(AI) 서버 증설을 위한 주문 증가로 인해 기업용 SSD(솔리드스테이트드라이브)의 계약 가격이 80% 이상 인상됐다는 분석이 나왔다. 학습된 AI가 새로운 결과를 내놓는 데 쓰는 '추론'은 고용량 SSD가 AI 모델을... ,https://www.widedaily.com/news/articleView.html?idxno=242349,https://www.widedaily.com/news/articleView.html?idxno=242349
600,2024-08-13 10:52:00,"한화자산운용, '한·미·일' 3개국 공략 '플러스 ETF' 3개 종목 상장","'PLUS글로벌AI인프라'는 AI(<b>인공지능</b>) 인프라의 기반이 되는 GPU(그래픽처리장치)  및 AI가속기를 제조하는 엔비디아에 국내 상장 ETF  중 최대 비중인 25%를 투자하며, AI데이터센터에 사용되는 'AI서버&amp;네트워크... ",https://www.businessplus.kr/news/articleView.html?idxno=67231,https://www.businessplus.kr/news/articleView.html?idxno=67231
601,2024-08-13 10:51:00,"메타, UMG와 계약 연장…왓츠앱 숏폼에도 음악 콘텐츠 확대",메타 측은 또 향후 아티스트와 작곡가에게 영향을 미칠 수 있는 무단 AI(<b>인공지능</b>) 생성 콘텐츠 문제 해결에 지속적으로 협력하면서 저작권 보호에 힘을 합칠 계획이라고 전했다. 메타의 타마라 흐리브낙 음악 및... ,https://www.dt.co.kr/contents.html?article_no=2024081302109931044002&ref=naver,https://n.news.naver.com/mnews/article/029/0002894866?sid=105
602,2024-08-13 10:51:00,독립투사가 되고 싶은 마음이 사진으로,13일 서울 마포구 LG유플러스 공덕역점에 마련된 포토부스에서 모델들이 LG유플러스 자체 개발 <b>인공지능</b>(AI) 기술 '익시'(ixi)'를 통해 촬영한 광복절 콘셉트의 프로필 사진을 선보이고 있다. LG유플러스는 광복절을... ,https://www.news1.kr/photos/6823064,https://n.news.naver.com/mnews/article/421/0007727295?sid=105
603,2024-08-13 10:51:00,광복절 독립투사가 되어보세요,13일 서울 마포구 LG유플러스 공덕역점에 마련된 포토부스에서 모델들이 LG유플러스 자체 개발 <b>인공지능</b>(AI) 기술 '익시'(ixi)'를 통해 촬영한 광복절 콘셉트의 프로필 사진을 선보이고 있다. LG유플러스는 광복절을... ,https://www.news1.kr/photos/6823061,https://n.news.naver.com/mnews/article/421/0007727293?sid=105
604,2024-08-13 10:51:00,사진으로 광복투사가 되다,13일 서울 마포구 LG유플러스 공덕역점에 마련된 포토부스에서 모델들이 LG유플러스 자체 개발 <b>인공지능</b>(AI) 기술 '익시'(ixi)'를 통해 촬영한 광복절 콘셉트의 프로필 사진을 선보이고 있다. LG유플러스는 광복절을... ,https://www.news1.kr/photos/6823062,https://n.news.naver.com/mnews/article/421/0007727297?sid=105
605,2024-08-13 10:51:00,내가 독립투사가 된다면,13일 서울 마포구 LG유플러스 공덕역점에 마련된 포토부스에서 모델들이 LG유플러스 자체 개발 <b>인공지능</b>(AI) 기술 '익시'(ixi)'를 통해 촬영한 광복절 콘셉트의 프로필 사진을 선보이고 있다. LG유플러스는 광복절을... ,https://www.news1.kr/photos/6823063,https://n.news.naver.com/mnews/article/421/0007727296?sid=105
606,2024-08-13 10:50:00,독립투사가 된 나의 모습,13일 서울 마포구 LG유플러스 공덕역점에 마련된 포토부스에서 모델들이 LG유플러스 자체 개발 <b>인공지능</b>(AI) 기술 '익시'(ixi)'를 통해 촬영한 광복절 콘셉트의 프로필 사진을 선보이고 있다. LG유플러스는 광복절을... ,https://www.news1.kr/photos/6823074,https://n.news.naver.com/mnews/article/421/0007727286?sid=105
